station_id,product_id,ts,price,competitor_price,cost,temp_c,promo_flag,hour_of_day,day_of_week,is_holiday,is_weekend,volume_lag_1h,volume_lag_24h,avg_volume_7d,price_diff,pct_change_price_7d,pct_change_volume_7d,traffic_score,promo_interaction,volume_next_hour,volume
123,1,2025-06-17 10:00:00,1.8102412698380659,1.7802015998646417,1.40732194316844,24.291871509865615,1,10,1,0,0,250.0,250.0,238.58992181486818,0.03003966997342422,0.0,0.0,0.9709195920521728,0.03003966997342422,204.66667973466406,250.0
123,1,2025-06-17 19:00:00,1.8391332591250684,1.825810687340891,1.5418524187559002,16.566168221309116,1,19,1,0,0,250.0,205.6498159843429,238.21299690286594,0.013322571784177395,0.0,0.0,0.9167665173382814,0.013322571784177395,250.0,204.66667973466406
123,1,2025-06-18 05:00:00,1.857733260535092,1.8982947831498085,1.500268576084956,29.031842334089642,1,5,2,0,0,204.66667973466406,250.0,238.34252440942785,-0.04056152261471646,0.0,0.0,0.7022841650020805,-0.04056152261471646,169.80546202876218,250.0
123,1,2025-06-18 06:00:00,1.9875975730918993,1.9977662469099247,1.5248041879988927,15.79208519874658,0,6,2,0,0,250.0,250.0,237.5975563400728,-0.010168673818025331,0.0,0.0,0.8267912200138475,-0.0,170.80968299480463,169.80546202876218
123,1,2025-06-18 07:00:00,1.9651342891958956,1.9498516513792228,1.4416571172128467,16.997706940572943,0,7,2,0,0,169.80546202876218,211.94905321929076,236.87940716431723,0.015282637816672828,0.0,0.0,0.8202748672677216,0.0,250.0,170.80968299480463
123,1,2025-06-18 08:00:00,1.9395594066125048,1.9891725305178989,1.5587877413063913,24.63245983058561,1,8,2,0,0,170.80968299480463,234.97400537013579,237.0189879391649,-0.049613123905394074,0.0,0.0,0.826841622195591,-0.049613123905394074,250.0,250.0
123,1,2025-06-18 15:00:00,1.8654753360230798,1.8845216457742788,1.5095828887353298,24.230444551370525,0,15,2,0,0,250.0,270.0,237.15563017138422,-0.01904630975119903,0.0,0.0,0.9644925202394761,-0.0,250.0,250.0
123,1,2025-06-18 18:00:00,1.8647218938868142,1.880782301414171,1.502987735917462,29.444962311883593,0,18,2,0,0,250.0,270.0,237.2894256904323,-0.016060407527356713,0.0,0.0,0.8690426245444297,-0.0,177.68994310051724,250.0
123,1,2025-06-18 22:00:00,1.8305500863335233,1.8313273612322951,1.5826488451567269,16.61613358097523,0,22,2,0,0,250.0,270.0,236.67499803486615,-0.0007772748987717737,0.0,0.0,0.8370387347584157,-0.0,157.39020284466216,177.68994310051724
123,1,2025-06-19 00:00:00,1.9283550808882022,1.8918890159779047,1.4937122752266825,17.97356888365544,0,0,3,0,0,177.68994310051724,228.57012771568756,235.86596951251715,0.03646606491029747,0.0,0.0,0.9901260909870471,0.0,250.0,157.39020284466216
123,1,2025-06-19 08:00:00,1.9387482597396657,1.941874975288035,1.4383206715037065,24.35500362384937,0,8,3,0,0,157.39020284466216,270.0,236.0087374972392,-0.0031267155483694076,0.0,0.0,0.907387797687669,-0.0,250.0,250.0
123,1,2025-06-20 02:00:00,1.8040472465279902,1.8247241175116988,1.477213586690345,29.050523467606908,0,2,4,0,0,250.0,237.6963283237719,236.14865012226682,-0.02067687098370863,0.0,0.0,0.8912121725280839,-0.0,203.73016575382377,250.0
123,1,2025-06-20 05:00:00,1.9050500929660976,1.924139463948137,1.4256792343604503,17.442155819697927,0,5,4,0,0,250.0,260.1822970274321,235.82767502950995,-0.019089370982039444,0.0,0.0,0.8185075246811312,-0.0,250.0,203.73016575382377
123,1,2025-06-20 09:00:00,1.8737765043111778,1.8919159275523267,1.4237056057640252,26.26518259132665,0,9,4,0,0,203.73016575382377,270.0,235.96661939196574,-0.018139423241148922,0.0,0.0,0.9541269458792742,-0.0,194.0353537950218,250.0
123,1,2025-06-20 12:00:00,1.9596991927207825,1.9175321002677976,1.4965420092478283,20.76691483880684,0,12,4,0,0,250.0,270.0,235.55951972597597,0.04216709245298489,0.0,0.0,0.9998198226977879,0.0,250.0,194.0353537950218
123,1,2025-06-20 18:00:00,1.9427829168167268,1.9568235801384755,1.48764549890982,22.098356041592368,0,18,4,0,0,194.0353537950218,250.0,235.69837049784158,-0.014040663321748692,0.0,0.0,0.93958262853341,-0.0,250.0,250.0
123,1,2025-06-20 20:00:00,1.8589297806125,1.8981418940769197,1.5171938357399792,29.52838037291012,1,20,4,0,0,250.0,250.0,235.83457649310023,-0.03921211346441966,0.0,0.0,0.8350444915853039,-0.03921211346441966,167.1003114790124,250.0
123,1,2025-06-20 22:00:00,1.8974499120690902,1.8762945842329959,1.440116806016648,17.50822373764033,0,22,4,0,0,250.0,250.0,235.18614003070317,0.021155327836094306,0.0,0.0,0.7106527106115159,0.0,270.0,167.1003114790124
123,1,2025-06-21 02:00:00,1.9538970774631175,1.9486736415475132,1.571586130733707,27.75208694446843,0,2,5,0,1,167.1003114790124,177.8038942521656,235.51150320798632,0.005223435915604258,0.0,0.0,0.9615325719553178,0.0,270.0,270.0
123,1,2025-06-21 11:00:00,1.8018011328528951,1.838104283419479,1.4168980208489657,26.33513833608148,1,11,5,0,1,270.0,250.0,235.8308411412457,-0.03630315056658384,0.0,0.0,0.76422247292872,-0.03630315056658384,270.0,270.0
123,1,2025-06-21 12:00:00,1.8470942834021755,1.8610465279500923,1.413700592620426,21.6012534433857,0,12,5,0,1,270.0,250.0,236.14431966288566,-0.01395224454791677,0.0,0.0,0.8021397575951574,-0.0,270.0,270.0
123,1,2025-06-21 14:00:00,1.9224332441446292,1.914832454235812,1.5445481535543244,26.59031155343226,0,14,5,0,1,270.0,250.0,236.45209857504125,0.007600789908817296,0.0,0.0,0.8873771737514029,0.0,270.0,270.0
123,1,2025-06-21 15:00:00,1.8333091177187604,1.8620224088148143,1.5921772258449949,20.114734035961362,1,15,5,0,1,270.0,250.0,236.75433192121204,-0.028713291096053917,0.0,0.0,0.7794583407540966,-0.028713291096053917,270.0,270.0
